0.0250138044137,0.026543922503,-0.00654504413936
0.0309477326081,0.0258926149778,-0.00592259650781
0.0388467908304,0.0254497417065,-0.00525511467068
0.0495066127134,0.0250622829793,-0.00479702945646
0.0630915617471,0.0244963534347,-0.00431958025383
0.0765524411626,0.0239680312283,-0.00381221737308
0.09865816272,0.0235991628651,-0.00331785998043
0.125596087068,0.0231424201208,-0.00291034097002
0.154274720767,0.0228306115819,-0.00240713027067
0.195124569263,0.0227734914752,-0.00213784870586
0.247530730785,0.0223526180527,-0.00169585485001
0.31451199332,0.0224116335889,-0.00147995017037
0.388849700069,0.0223865241174,-0.00121627329391
0.495552685139,0.0219433447867,-0.00116932566259
0.626768298489,0.0219021936572,-0.000987980138267
0.774910560032,0.0219082177763,-0.000843910906656
0.980096340425,0.0219889742603,-0.00106129204717
1.24904139853,0.021920194277,-0.000790934132629
1.57977057854,0.0220019428649,-0.000745546777532
1.938419194,0.0219624721514,-0.000726305676543
2.47033451831,0.0215324197656,-0.000501189887499
3.10888912156,0.021538562012,-0.000499229222912
3.87407811304,0.0215391740849,-0.000472083785594
4.88578892543,0.0214932234306,-0.0004995036079
6.24053528355,0.0215329041691,-0.000702083617881
7.93507126542,0.0215263818942,-0.000714964901278
9.81059592996,0.0215264434328,-0.000713109668617
12.5267512293,0.0215261426423,-0.000885475186945
15.6938596873,0.0211325303685,-0.000839571545284
19.4032429986,0.0211224219391,-0.00106396032963
24.7276239808,0.0209933784185,-0.00130438976416
31.2751626071,0.0206898831212,-0.00127867552791
39.7690244252,0.0203767251906,-0.00152347108961
48.9059074802,0.0201019189466,-0.00165878238864
61.8555268423,0.0201147229096,-0.00183045058833
78.3786812822,0.0198147217389,-0.00183908675952
100.460339394,0.0192682539556,-0.00187966002256
123.267424246,0.0189062852824,-0.00180972588921
157.09283835,0.0184533758191,-0.00187041375746
198.688886066,0.0180885213682,-0.00181869256694
245.650771338,0.0176445268781,-0.0018167346586
310.075588615,0.0173725604981,-0.00145385005112
395.952770303,0.0169835788687,-0.00118730791859
489.53972899,0.0167223229467,-0.000927123485258
619.163193306,0.0163769460647,-0.000533558151108
783.109188575,0.0160602707155,-5.22629370279e-05
997.999641215,0.015670221995,0.000663191217647
